transactionAmount,deviceNew,unusualLocation,failedAttempts,transactionsLastHour,accountAgeDays,fraud
62968.91,1,1,0,5,1068,1
4416.44,1,0,1,3,1486,0
55913.42,0,0,2,1,465,1
33927.57,0,1,4,2,554,1
35429.23,0,0,1,2,1339,0
8405.67,0,0,1,4,403,0
14698.96,0,0,0,4,1183,0
51405.63,0,0,0,5,810,1
27898.04,0,0,0,1,1140,0
39208.57,0,0,1,4,1185,0
62124.03,1,1,1,2,68,1
42199.87,0,1,2,2,1031,0
27960.08,0,0,0,2,124,0
88180.36,0,0,0,3,1131,0
85079.19,0,0,1,2,128,0
65258.71,1,1,1,3,1323,1
24316.92,0,0,1,3,1396,0
21279.22,1,0,0,3,195,0
31221.79,1,0,1,3,1187,1
34006.47,0,0,0,5,1387,0
71116.82,0,0,0,3,1427,0
18555.94,0,0,1,3,792,0
14754.1,0,0,0,4,172,0
81251.05,0,0,0,1,11,1
53123.68,0,1,3,5,91,1
18349.58,1,1,1,2,955,0
66862.91,0,1,1,2,1023,1
90916.82,0,0,2,5,119,1
23403.27,0,1,0,3,259,0
43627.04,0,0,4,3,21,1
76911.55,0,0,0,6,641,1
90667.27,0,1,0,3,1007,1
72417.89,0,0,0,7,331,1
41024.48,0,0,0,2,1015,0
77283.86,0,0,1,0,1208,0
13690.0,0,1,0,1,555,0
27079.6,0,0,2,2,126,0
8624.76,0,0,1,3,1431,0
44749.86,0,0,1,3,775,0
23057.8,1,0,1,0,81,1
26131.76,1,0,0,2,1169,1
19341.2,1,0,1,2,682,0
43628.42,0,0,1,3,731,0
80194.55,1,0,1,1,837,0
78783.17,0,0,1,3,1251,0
12567.21,0,0,2,2,683,0
41716.9,1,0,0,3,954,0
1679.83,1,1,2,5,1479,1
15584.04,0,0,2,6,1154,0
25433.24,0,1,0,3,718,0
25255.65,1,0,0,1,1163,0
37102.29,0,0,2,4,1146,0
57943.67,1,0,0,4,1201,0
11918.31,0,1,1,4,1174,0
34569.97,1,0,0,3,300,0
1635.48,0,0,1,4,783,0
48064.94,1,0,0,5,1039,1
25438.07,1,0,3,1,126,0
41892.79,1,0,3,4,791,0
5344.37,0,0,1,5,786,0
74112.33,0,0,1,5,1458,1
38591.64,0,0,2,2,950,0
56721.75,0,0,0,2,169,0
90645.79,1,0,0,1,689,1
40667.42,0,0,0,1,1007,0
83010.53,1,0,0,0,1209,0
19905.86,0,0,0,4,464,0
58660.39,0,0,1,4,1286,0
35395.0,0,0,0,1,1163,0
56345.31,0,1,1,2,1419,1
16854.12,0,0,3,4,993,0
42898.72,1,0,2,2,841,1
46261.96,1,0,0,5,855,0
54243.54,0,1,2,3,251,1
46364.02,0,0,0,3,1413,0
87942.08,1,1,0,2,810,1
27263.74,0,0,2,5,191,1
73253.57,0,0,2,4,667,0
3909.91,0,0,1,2,1289,0
34946.24,0,0,2,2,117,0
73780.57,0,0,1,3,1129,1
23064.06,0,0,2,2,287,0
86591.7,0,0,3,2,1089,1
61860.97,0,1,1,3,1262,0
72028.87,0,0,2,4,510,0
61170.65,0,0,2,3,238,0
85026.1,0,1,0,5,983,1
31880.83,0,0,1,2,545,0
21762.21,0,0,1,6,768,0
85638.1,0,0,0,2,1299,0
38916.67,1,0,0,2,1053,0
42068.16,0,0,0,2,7,0
53650.16,0,0,0,6,568,0
58937.53,1,0,1,2,124,1
73863.49,0,1,1,6,43,1
21747.81,1,0,0,4,316,0
95103.38,0,0,2,4,1272,0
99713.37,0,0,2,6,738,1
27891.39,0,0,0,3,334,0
1048.19,0,0,0,5,300,0
41331.77,0,1,1,4,372,1
59701.28,0,0,1,2,1471,0
75482.85,0,0,2,2,360,0
93002.84,1,0,1,2,762,1
43729.04,0,0,0,1,188,0
32243.45,1,0,1,2,1291,1
26284.1,0,1,1,1,298,1
75602.2,0,1,0,2,39,1
92937.17,0,1,0,3,1021,0
23987.37,0,0,1,1,1254,0
38197.09,0,0,0,2,966,0
2968.92,0,0,1,5,154,0
85617.05,0,0,0,3,216,0
49313.49,0,0,0,1,315,0
62915.53,0,1,1,4,36,1
49372.21,0,0,1,1,1319,0
81854.74,0,0,1,1,154,0
39040.31,0,0,0,6,691,0
4007.11,0,0,1,3,655,0
28083.03,1,1,0,3,7,1
7044.54,0,0,1,3,409,0
40411.25,1,1,1,3,458,1
76296.67,0,0,0,3,566,0
28974.54,0,0,2,1,919,0
63525.92,0,0,1,2,393,0
98122.78,1,0,1,6,228,1
22287.41,0,1,2,5,1099,1
13421.5,0,1,2,1,369,1
88319.49,0,0,2,3,109,0
14749.68,0,0,1,2,1226,0
81399.44,1,0,0,3,1272,0
98171.26,1,0,1,2,1464,1
61866.55,1,0,0,2,542,1
5248.1,0,1,0,6,292,1
89308.68,0,0,1,7,836,0
16776.8,0,0,1,3,546,0
59672.19,0,0,1,4,766,1
45624.17,0,0,1,2,940,0
84376.91,1,0,1,3,536,0
49524.07,1,0,2,3,1215,0
73251.31,0,1,2,4,268,1
42818.49,0,1,2,2,38,1
83865.85,0,0,1,5,1470,0
59126.77,1,0,0,2,833,1
80724.18,0,0,5,2,179,1
55436.71,0,0,1,1,521,0
99785.07,1,1,1,6,1083,1
29363.39,0,0,0,5,849,0
2180.47,0,0,0,4,171,0
49445.95,0,1,2,4,680,0
71831.37,1,0,0,1,513,1
39555.52,0,0,0,13,310,1
21093.07,0,0,0,5,22,0
35741.21,0,0,1,2,216,0
8636.87,0,0,1,3,1395,0
89301.17,0,0,2,2,539,0
35270.06,1,0,0,4,211,0
45043.26,1,1,0,2,685,1
54312.63,0,0,2,5,811,1
8615.32,1,0,2,2,767,0
65351.43,0,0,2,3,362,0
82745.44,0,1,4,4,661,1
25950.15,0,0,2,5,698,1
59101.87,0,0,1,4,27,1
87019.53,0,1,1,1,986,1
56235.53,0,0,2,4,335,0
30455.92,0,0,0,3,1227,0
44745.73,0,0,0,2,901,0
63595.45,0,1,1,1,362,0
93335.09,0,0,4,2,774,1
39655.67,0,0,1,4,917,0
67999.26,1,0,0,2,1141,1
36430.45,0,1,3,1,537,1
69385.12,0,1,2,3,1309,1
95446.51,0,0,2,4,1272,0
17739.18,0,0,1,5,5,1
37820.56,0,1,2,3,1110,0
83152.19,0,0,3,3,869,1
34961.82,1,1,0,2,1109,0
15394.43,0,0,2,3,959,0
28916.73,0,0,0,4,1228,0
89887.47,1,0,1,4,173,1
27058.19,0,1,2,3,884,1
20197.77,0,0,1,3,1104,0
14456.52,0,1,0,3,227,0
32170.55,0,0,0,3,888,0
82103.99,0,1,0,2,1249,1
15257.97,1,0,0,6,480,1
3439.95,0,0,1,6,1441,0
20163.87,0,0,2,6,1126,0
3146.74,0,0,1,4,533,0
69548.46,0,1,1,5,345,1
49262.99,0,1,1,2,1497,1
78055.94,0,0,1,4,401,0
49904.44,1,0,0,4,400,0
6186.49,1,0,1,1,335,0
88232.31,0,0,2,2,632,0
60694.12,0,1,0,3,368,1
72146.45,0,0,1,2,738,0
38650.44,0,0,1,4,356,0
35656.78,0,1,1,4,92,0
58202.29,0,0,0,1,16,1
35485.94,1,1,6,3,696,1
53017.0,0,0,1,3,46,1
1342.39,0,0,2,1,646,0
89729.76,0,0,1,3,183,0
2000.38,0,0,1,1,1155,0
89723.07,1,0,0,1,237,1
81503.52,1,1,1,1,489,1
56534.72,1,0,0,3,146,1
2337.47,0,0,0,4,739,0
60305.55,0,0,3,2,1459,0
65252.0,0,0,0,2,76,1
88138.42,0,0,1,5,1363,1
25387.71,0,0,1,0,1459,0
40593.96,0,1,0,3,474,1
31240.87,0,0,0,2,645,0
28754.5,0,0,1,2,841,0
57222.41,1,1,1,4,478,1
42794.1,0,0,2,3,463,0
65776.21,0,0,1,5,574,1
54028.95,0,0,2,2,1423,0
91131.48,0,1,0,6,1261,1
52839.7,0,0,2,5,245,1
79203.6,0,1,2,2,304,1
78927.94,0,1,0,4,1289,0
70067.9,0,0,2,2,1166,1
82723.47,0,0,1,2,1245,1
10804.53,1,0,0,3,798,0
9954.93,0,0,1,4,641,0
51489.15,1,0,1,3,1020,0
75285.55,1,0,2,4,1401,0
49875.4,0,0,0,4,649,0
73143.67,0,0,3,3,20,1
70782.3,0,0,1,4,1464,0
25024.59,0,0,2,4,538,0
70608.19,0,0,0,2,769,0
65385.54,1,1,0,4,1420,1
89840.06,0,0,2,3,200,0
53620.11,0,0,3,2,296,1
16505.82,0,0,0,3,1484,0
73055.83,1,0,0,4,208,1
30806.7,1,0,0,2,555,0
63171.96,0,0,1,4,1276,1
96305.5,1,1,1,3,269,1
30989.46,0,0,0,3,65,0
7860.04,0,0,1,4,863,0
33255.14,0,0,1,0,354,0
93133.67,1,0,0,4,1409,1
24605.09,0,0,1,3,442,0
54936.55,0,0,0,3,84,1
65402.7,0,0,1,2,188,0
55975.87,1,1,1,1,1333,1
78507.37,0,0,2,3,757,0
37561.03,1,1,3,2,318,1
73060.13,0,1,1,2,1348,1
51276.47,1,0,0,3,800,1
36707.36,1,1,0,0,356,1
83484.23,0,0,0,2,1331,0
70664.34,0,0,1,0,637,0
68725.47,0,1,0,2,904,1
22121.95,0,0,0,2,1115,0
1964.95,0,1,0,3,645,0
90365.74,0,0,1,7,1181,0
16627.65,0,0,1,1,624,0
75085.99,0,0,0,2,393,0
52548.02,0,0,0,1,1204,0
45209.84,0,0,2,3,1149,0
74477.31,0,0,4,3,315,0
55334.79,0,0,0,1,614,0
74598.51,0,0,1,3,232,0
63900.26,1,0,3,4,132,1
50433.17,0,0,0,0,1290,0
35000.98,0,0,1,3,816,0
75454.84,0,0,0,2,281,0
14273.18,0,0,1,2,60,0
94329.86,1,0,1,3,453,1
59274.77,0,1,0,6,1244,1
98252.2,0,0,1,3,579,0
31348.82,0,0,0,1,1422,0
87292.32,0,0,1,2,1199,0
341.13,0,0,2,4,1310,0
2268.24,0,1,1,3,222,0
59998.31,0,0,0,3,1494,0
28972.42,0,0,1,6,1007,1
2025.27,0,1,1,1,644,0
58998.78,0,0,1,3,1327,0
9633.05,0,1,3,4,604,0
72199.88,0,1,0,3,1310,1
38168.35,0,0,1,5,737,1
33544.23,0,0,4,4,558,0
58900.42,0,0,2,5,569,1
54894.78,0,0,0,3,54,1
5034.27,0,0,2,7,128,0
55178.09,0,0,0,3,675,0
63841.41,0,1,2,1,1067,0
64038.9,0,0,2,4,212,0
97400.16,0,0,0,5,1172,1
36702.65,0,0,0,4,1065,0
55823.14,0,0,3,2,89,1
54974.73,0,0,0,4,16,1
32650.1,0,0,1,3,602,0
18739.86,0,0,0,2,1300,0
79170.48,1,0,0,8,591,1
76374.32,0,0,3,4,8,1
10694.49,0,0,3,5,37,0
44929.01,1,0,1,4,965,0
21178.24,0,0,1,5,1372,1
51237.66,0,0,1,1,881,0
24248.56,0,0,0,3,426,0
51967.8,0,0,2,1,1109,1
743.7,0,0,2,5,719,0
26010.46,0,0,2,5,750,1
89862.56,0,0,0,5,187,0
29124.48,0,1,0,0,1248,0
3545.31,1,1,1,3,990,1
74576.77,0,0,2,3,918,0
39354.01,0,0,1,3,1312,0
7953.45,0,0,0,2,545,0
26457.65,1,0,1,0,162,1
86520.64,1,0,0,1,657,1
27335.3,0,0,1,2,948,0
85003.76,1,1,0,3,1479,1
26617.28,0,0,1,3,1431,0
83040.7,0,0,2,5,170,1
19993.18,0,0,3,5,598,1
31889.27,0,0,2,4,689,0
85038.98,0,0,2,4,462,0
73835.47,1,0,2,1,466,1
90793.59,1,0,1,4,310,0
30035.59,0,0,1,1,152,0
65520.77,0,1,0,2,434,1
75126.13,0,0,1,4,70,1
34008.14,0,0,1,3,969,0
8193.31,0,0,0,2,1279,0
2430.79,0,1,0,3,433,0
88722.22,1,0,0,1,743,1
11638.56,0,1,2,5,377,1
53465.32,1,0,0,1,1450,0
67356.12,0,0,3,1,552,0
64016.74,0,1,1,6,1471,1
31468.82,1,0,0,8,1237,1
75517.41,0,0,1,2,333,0
25133.53,0,0,0,0,601,0
47331.09,1,0,1,4,589,0
56255.63,0,0,0,3,553,0
20452.5,1,0,1,3,168,1
13975.34,1,1,1,6,1492,1
64925.7,0,1,0,1,183,0
40642.77,0,0,0,3,1179,0
76012.72,0,0,1,5,1452,1
8040.77,0,0,2,3,18,0
13465.0,0,0,0,6,1278,0
39756.51,1,0,1,3,16,1
1715.83,0,0,0,5,653,0
88751.33,0,0,0,4,1051,0
40468.86,0,0,1,2,54,0
71988.62,0,0,2,2,1351,0
651.2,0,0,2,3,323,0
49957.16,1,0,1,1,199,1
57441.83,0,0,0,6,115,0
7522.81,0,0,2,1,1187,0
35943.26,0,1,2,5,293,1
23424.17,0,0,1,5,1325,1
75364.5,0,1,0,8,1380,1
44329.37,1,0,1,0,1400,1
42175.58,0,0,1,5,1269,1
25779.17,0,0,0,2,627,0
76623.85,0,0,4,2,490,1
14282.52,1,0,0,5,1206,1
1084.26,0,0,0,7,890,0
36683.01,0,0,1,3,403,0
97652.53,0,0,2,4,452,1
9450.75,0,0,0,5,528,0
43285.48,0,0,2,2,1118,0
89100.19,0,0,1,4,758,1
59812.6,0,0,3,5,698,1
1908.13,1,0,0,3,334,0
40956.99,1,0,1,1,212,0
13399.04,0,0,1,3,945,0
10251.09,1,0,3,3,752,0
82527.13,0,0,0,1,334,0
5705.18,0,0,3,3,1023,0
567.31,1,0,2,6,1174,1
338.77,0,0,1,2,50,0
25975.27,0,0,2,1,810,0
73530.13,0,0,2,4,607,0
52900.77,0,0,1,3,1056,0
96753.16,0,1,0,5,741,1
20002.86,0,0,0,4,1159,0
2254.98,1,0,1,2,432,0
11393.26,1,0,2,2,610,1
64345.37,1,0,1,7,81,1
33057.71,0,0,0,2,1198,0
77042.67,0,0,1,1,881,1
55968.25,0,0,0,6,92,0
47010.33,0,0,1,3,303,0
15205.62,0,0,2,3,213,0
24011.46,1,0,2,4,286,0
93138.38,1,0,0,1,605,1
69675.2,0,0,3,5,716,1
40070.39,0,0,2,4,18,1
7772.59,0,0,1,2,446,0
39281.13,0,0,0,1,968,0
58189.54,0,0,1,2,1027,1
14006.99,1,0,0,2,1159,0
8214.77,0,0,2,3,1141,0
68862.45,0,0,1,2,1263,0
99159.91,0,0,1,2,248,0
82303.72,0,0,0,4,298,0
35410.37,1,0,1,1,1005,0
91780.75,0,0,3,2,647,1
65502.14,0,0,0,1,1333,0
49863.33,1,0,1,3,302,1
98552.03,0,0,0,4,1055,0
79054.04,0,0,2,5,529,0
16243.5,1,0,1,3,498,0
34497.99,0,1,1,5,957,1
92407.6,0,0,1,3,123,1
11504.48,0,1,0,2,972,0
64926.98,1,0,0,3,315,1
16764.2,0,0,4,2,990,0
49735.05,1,0,0,4,313,0
63109.65,0,1,1,3,234,0
70332.94,0,0,0,3,696,0
10704.1,0,0,0,4,6,0
84758.07,0,0,0,3,159,0
76599.53,0,1,1,6,1315,1
14033.5,0,0,2,3,664,0
95167.4,0,0,5,4,683,0
90230.01,1,0,1,2,78,1
75693.34,0,0,1,1,779,0
51846.5,1,0,1,3,992,1
80062.03,1,0,3,4,1039,1
79065.56,0,1,2,4,780,1
81567.55,0,0,0,3,250,0
86084.25,0,0,1,4,780,1
78065.3,0,0,0,3,1244,0
40330.6,0,0,1,4,329,0
3941.65,0,1,2,0,1269,0
73139.04,0,1,0,1,784,0
21921.22,0,0,0,2,307,0
46189.23,0,0,0,2,109,0
90247.75,0,0,2,2,765,0
78619.15,0,0,2,3,914,1
99834.84,0,1,0,4,28,1
43934.72,0,1,1,1,1257,1
73886.62,0,0,1,3,106,0
95928.42,0,0,0,2,698,0
88523.54,0,0,1,1,114,0
13773.48,1,1,1,4,1034,0
72739.77,1,1,1,6,543,1
65941.77,0,0,3,2,1100,0
20756.91,0,1,1,2,275,0
28436.36,0,1,0,2,973,1
28342.87,0,0,0,1,1325,0
60005.59,0,0,1,5,1066,1
21090.98,0,0,3,4,961,0
90553.05,0,0,0,6,262,0
53377.64,0,0,1,4,1090,1
53972.56,0,0,0,2,763,0
13620.45,0,0,0,1,1366,0
50344.95,0,1,0,4,499,1
15933.06,0,0,0,3,994,0
39432.75,0,0,2,5,1131,0
70607.41,0,0,0,1,1254,0
84999.39,0,0,0,0,709,0
76682.58,0,0,3,2,97,1
70390.21,1,0,0,0,1160,0
90672.69,0,0,3,4,129,1
48026.34,0,0,0,3,1088,0
37279.44,1,0,0,1,345,1
24086.66,0,0,0,1,502,0
99304.44,0,0,0,5,618,1
28115.64,1,0,3,1,1123,1
57419.26,0,0,0,3,20,0
46560.48,0,0,1,3,373,0
57457.85,1,0,0,5,558,1
57084.42,0,0,0,4,51,0
22815.84,0,1,1,5,656,1
5728.57,0,0,2,2,930,0
18760.61,1,0,0,1,1367,0
85392.94,1,0,2,2,1325,1
64079.18,0,1,0,1,147,0
88092.1,1,0,0,2,261,1
53299.68,0,0,0,2,760,0
2730.86,0,0,2,1,1466,0
31728.52,0,0,0,5,272,0
76297.47,0,0,2,3,526,0
3534.24,0,0,2,5,582,0
16247.09,0,1,1,1,44,1
73434.54,0,1,0,1,233,1
74209.86,1,0,2,2,223,0
5547.66,0,1,3,2,115,1
45202.16,0,0,3,1,897,0
87042.88,0,0,0,1,542,0
73500.27,1,0,1,2,1414,1
39792.67,0,0,0,1,767,0
62128.0,0,0,0,5,302,0
77366.81,1,1,1,4,342,1
83593.68,0,0,0,3,288,0
7058.03,1,0,2,1,1125,0
54683.09,0,1,0,5,860,1
71975.36,1,1,0,3,1136,1
18071.65,0,0,0,0,17,0
36662.43,0,0,0,1,1480,0
92533.87,0,0,0,3,1426,0
59898.64,0,0,2,4,924,0
85178.28,0,0,1,2,425,0
51420.96,1,0,1,1,1397,0
57855.97,1,0,1,0,155,1
12743.84,0,0,0,4,491,0
28434.64,0,0,0,3,1315,0
73414.93,0,0,0,2,119,0
63971.0,1,0,0,2,1071,0
73826.24,1,1,1,3,1050,1
9587.34,1,0,2,1,1030,0
91342.94,0,1,0,3,1177,0
21477.26,0,1,1,1,588,1
61807.5,0,1,3,2,1005,1
32215.83,1,0,0,0,1020,0
61859.64,0,0,1,5,675,1
71259.78,0,0,0,0,990,0
38508.11,0,1,4,2,877,0
1634.81,0,1,1,2,720,0
60104.2,0,0,2,2,236,0
33007.44,1,0,1,2,706,0
16421.44,0,0,2,4,749,0
34747.16,0,0,3,4,522,0
86521.46,1,0,2,2,1414,0
44142.67,1,0,1,0,196,1
64208.85,0,0,1,3,934,1
80616.61,0,0,3,3,928,0
13338.15,0,0,1,4,308,0
7601.28,0,0,4,4,818,0
87053.3,0,0,1,6,796,1
25801.44,1,0,1,3,446,1
19572.94,0,0,3,3,873,0
55547.96,0,0,2,5,889,1
9123.82,0,0,2,1,1442,0
26595.83,1,0,0,3,488,1
6896.93,0,0,1,2,1114,0
19851.54,0,0,0,3,1316,0
77742.81,0,0,2,2,472,0
61722.23,0,1,0,3,37,1
68254.88,0,0,1,4,1286,0
21714.79,1,0,1,1,936,1
197.82,0,0,1,4,842,0
50911.44,0,1,2,3,1164,1
57663.12,0,1,1,4,453,0
53025.26,0,0,3,1,1222,1
36816.34,1,0,2,1,160,0
6381.22,1,0,0,1,1004,0
57665.74,0,1,0,1,1028,0
36452.88,1,1,0,2,795,1
12537.33,0,0,0,4,1039,0
56412.02,0,1,0,1,1234,0
35681.44,1,0,2,1,711,0
83720.71,0,1,0,4,894,1
20430.48,0,0,0,4,1165,0
57195.84,0,1,1,5,332,1
49895.95,0,0,4,5,1307,1
8279.12,1,1,1,4,656,1
89644.36,0,1,1,5,1412,1
75291.31,1,0,1,2,670,1
80300.34,0,0,0,2,1263,0
185.74,0,0,2,3,960,0
91606.05,0,0,0,1,392,0
73977.41,0,0,1,5,319,0
876.46,1,0,3,3,540,0
94855.34,0,0,1,2,225,1
85579.25,0,0,0,1,43,0
29804.98,1,0,1,3,1098,0
92388.73,0,0,2,0,243,0
79281.55,1,0,2,2,955,1
82000.18,1,0,2,5,1418,1
78468.23,0,0,2,4,312,0
8818.35,0,0,1,6,726,0
45612.96,0,0,3,2,1065,1
42829.59,1,0,0,4,1060,0
20757.58,0,0,1,1,870,0
59806.61,1,0,1,4,879,1
61445.67,0,0,2,2,82,1
22154.36,0,0,0,2,750,0
16847.66,1,0,0,3,480,0
17161.64,1,0,0,2,283,0
60586.14,0,0,0,4,214,0
32781.86,1,0,0,2,270,0
50653.63,0,0,1,1,1079,0
90239.05,0,0,1,4,751,0
53284.94,0,1,0,6,54,1
93804.51,0,0,1,1,1064,0
16819.54,0,0,0,5,433,0
4199.92,0,0,0,3,462,0
34605.64,0,0,0,2,1099,0
83383.85,0,0,0,4,906,0
62373.13,0,0,1,2,1132,0
31855.32,0,1,0,2,770,1
35437.25,1,0,0,4,1234,0
49468.87,0,0,1,3,414,0
14671.0,0,0,1,5,766,0
51324.2,0,0,1,3,877,0
87894.4,0,0,1,4,923,0
62344.97,1,0,0,3,1355,1
49703.39,1,0,0,6,350,1
28580.67,0,1,4,2,209,1
52177.67,0,0,0,0,1426,0
47579.62,0,1,0,6,459,1
16835.12,0,0,3,2,201,0
37082.66,0,1,1,4,1135,1
64415.88,0,0,1,1,140,0
29924.31,1,0,2,4,332,0
9272.74,0,0,1,2,905,0
53104.09,0,0,0,3,1430,0
46727.85,0,0,0,6,360,0
41392.99,0,0,2,2,766,0
33168.1,1,1,1,5,556,1
25224.7,0,0,1,3,35,1
48746.65,0,0,1,5,44,1
66542.74,1,0,1,2,1412,1
72543.36,0,0,1,3,1253,0
45360.32,0,0,1,2,1001,0
81338.71,0,0,0,2,1498,0
88595.02,0,1,2,3,928,0
24373.49,0,0,2,6,1330,1
19109.89,0,0,0,1,43,0
55175.93,0,1,1,3,848,1
84006.43,0,0,0,4,696,0
74055.57,0,0,1,0,630,0
5912.8,0,0,0,2,154,0
45474.87,0,0,0,2,882,0
92508.47,0,0,3,4,1384,0
49769.22,0,0,0,4,1209,0
98680.39,0,0,1,3,1226,0
18760.33,0,0,1,1,522,0
57338.36,0,0,2,3,678,1
34374.85,0,0,1,6,987,1
36598.55,0,0,2,0,172,0
67342.54,0,0,1,5,46,1
69429.33,0,1,0,4,825,0
44738.52,1,0,0,1,845,1
13352.05,0,0,3,5,692,1
3799.11,0,0,2,3,668,0
72085.69,0,0,2,1,493,1
65637.44,0,0,0,4,1045,0
98416.01,0,0,0,3,1466,0
71298.73,0,0,1,1,782,0
68354.05,0,0,3,2,1330,1
63195.24,0,0,2,2,245,0
60803.31,0,0,2,2,601,0
59182.8,0,1,0,6,296,1
70096.4,0,0,1,4,1068,1
52226.45,1,0,1,7,393,1
98847.96,0,1,1,1,1341,1
8165.64,0,1,4,10,556,1
19989.49,0,0,2,3,541,0
70071.26,1,0,0,3,501,0
64941.36,0,0,1,1,1405,0
24123.78,0,1,0,2,141,0
17179.7,0,1,1,3,305,0
26222.95,1,0,1,9,627,1
98402.92,1,0,1,3,782,0
42880.39,0,1,1,2,1498,1
6828.14,0,0,1,3,1195,0
2294.46,0,0,1,0,1012,0
22019.39,0,0,1,3,853,0
82230.93,0,0,1,6,547,1
24730.01,1,0,2,6,1444,1
59692.98,0,1,2,4,1160,1
66074.16,1,0,1,3,1179,0
8102.13,1,0,0,5,481,0
78510.19,0,0,1,6,467,1
23454.57,0,0,1,4,205,0
22183.18,0,0,1,3,692,0
18757.96,0,0,1,0,67,0
15646.08,1,0,0,3,112,0
46974.55,0,1,4,0,367,1
72573.22,0,0,3,0,1133,1
96061.77,0,0,3,1,987,1
97254.02,0,0,1,5,2,1
16039.63,0,0,3,7,437,1
92104.54,0,0,2,2,647,1
44964.01,0,0,0,3,1401,0
49462.79,0,0,0,3,900,0
49828.35,0,0,2,4,686,0
88612.31,0,0,1,2,387,0
46378.32,0,0,0,4,855,0
14772.43,1,0,1,4,175,0
84724.27,1,0,2,5,1194,1
5201.28,1,0,1,2,871,0
37120.65,1,0,0,0,465,0
26559.63,0,0,0,10,451,1
70701.96,0,0,0,4,664,0
80318.08,0,1,1,3,1481,1
27419.63,0,1,0,2,496,0
97820.04,1,0,2,2,59,1
45098.36,0,0,6,3,1454,0
65830.18,0,0,0,3,1022,0
55794.61,0,0,1,6,803,1
71374.68,0,0,1,7,311,1
38072.27,0,0,2,7,1229,0
61016.89,0,0,0,1,199,0
61253.09,0,0,3,0,1100,0
98961.18,0,0,1,8,201,0
55218.34,0,1,0,5,934,1
82089.36,1,0,2,1,629,1
73938.12,1,0,0,2,660,0
7173.35,1,1,2,2,1347,0
50556.68,0,0,1,6,546,0
64871.31,0,0,0,4,1304,0
52885.98,0,0,1,6,422,1
81108.91,1,1,2,9,419,1
74376.11,0,0,1,5,652,1
87251.52,1,0,0,3,708,0
29668.08,0,0,0,3,897,0
80639.12,0,0,1,1,211,1
34762.83,0,0,0,1,951,0
67273.53,0,0,2,5,50,1
90719.75,0,0,1,3,1251,0
32554.15,0,0,1,4,146,0
6692.11,1,0,0,3,849,0
7277.67,0,0,0,7,1108,0
60917.56,0,0,0,1,969,0
11120.72,0,1,1,5,136,1
88931.93,0,1,1,5,472,1
75012.15,0,0,0,3,1027,0
26735.73,0,0,0,5,1331,0
50804.17,1,1,1,6,514,1
61301.43,0,0,1,6,289,1
51317.37,0,0,0,0,306,0
98487.79,0,0,3,4,610,0
71907.61,0,0,2,3,1498,0
6910.45,0,0,1,5,659,0
31256.81,0,0,2,1,179,0
43481.51,1,0,1,0,1461,1
16290.83,0,0,0,2,1150,0
73738.54,0,1,2,3,450,1
32793.34,0,0,0,4,235,0
63760.23,1,0,0,0,420,0
69828.96,1,1,0,2,57,1
77409.2,0,0,3,4,1076,1
44099.66,1,0,0,2,58,0
75578.36,1,0,0,3,1011,1
89770.02,0,0,3,2,961,0
72490.65,0,1,1,2,959,1
81627.16,1,0,3,3,141,1
13839.77,0,1,0,5,145,1
92485.29,0,0,1,7,1274,1
75128.8,1,1,1,1,209,1
58656.8,1,0,0,1,499,1
85756.47,1,0,0,3,1008,1
33743.7,0,1,0,5,963,0
37817.34,0,0,2,4,1171,0
16462.35,0,0,1,3,52,0
24446.76,0,0,1,3,1408,0
78829.31,0,0,2,3,1318,0
38557.11,0,0,1,3,525,0
65035.56,0,0,2,3,397,0
86815.19,1,0,0,2,814,1
70230.33,0,0,0,3,1211,0
11603.65,0,0,0,6,1461,0
92166.66,0,0,0,3,360,0
36706.44,0,0,0,3,1093,0
23761.76,0,0,1,2,1297,0
44913.11,0,0,0,2,1049,0
60745.58,0,0,2,1,520,0
68321.07,0,0,0,3,665,0
98049.34,0,0,0,5,1041,1
63512.41,0,0,2,5,1483,1
57592.02,0,0,1,3,1038,0
66975.62,0,0,1,4,199,1
55405.25,0,1,2,4,1047,1
14863.21,0,0,1,6,1250,1
6793.51,1,0,2,1,1059,0
86080.75,1,0,1,5,532,1
32539.09,1,0,2,1,510,1
85770.25,0,0,2,5,1332,0
28034.16,0,0,1,4,8,0
82205.96,1,0,0,2,1390,1
87247.84,0,0,2,5,823,1
91696.18,0,1,0,2,403,1
86670.86,0,0,1,4,385,0
87946.02,0,1,3,7,909,1
70135.58,0,0,0,7,778,1
39140.92,0,0,0,2,70,0
78359.58,0,0,3,7,1462,1
4182.49,0,0,3,4,1268,0
81717.72,0,0,2,4,1236,0
44585.58,0,1,1,3,878,0
57707.5,0,0,0,3,718,0
58920.22,1,0,1,2,809,1
43644.19,0,1,1,3,571,1
50230.44,0,0,0,1,1321,0
89932.5,0,0,2,4,201,0
73552.8,0,0,1,3,427,0
57473.82,0,0,1,3,304,1
47802.37,1,0,1,2,109,1
68162.96,1,1,1,5,322,1
83629.81,0,0,0,7,325,1
48843.58,0,0,1,2,520,0
74733.38,0,0,1,1,993,1
5806.56,1,1,0,4,1326,0
33440.41,0,0,3,3,419,0
30467.94,0,0,1,7,1100,0
77015.01,0,0,1,3,412,1
